,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,overfit_factor
10,0.10821714401245117,0.008891403404899962,0.009433364868164063,0.001197615511200905,1,1,110,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 110}",0.7109952194697957,0.6471099521946979,0.6118479221927497,0.6640141467727675,0.5,0.6267934481260021,0.0709760893200828,4466,0.7303565533179267,0.7334103664575768,0.7408503177733947,0.7297556432171817,0.7174556213017751,0.730365700413571,0.007566235373374175,1.1652414405371194
11,0.1280759811401367,0.008659524267010305,0.01021881103515625,0.0015832493133654348,1,1,120,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 120}",0.6540634506736203,0.7009995654063451,0.6215738284703801,0.691865605658709,0.5137046861184792,0.6364414272655067,0.06758029532503461,4390,0.7463684384285243,0.741223726202267,0.7171816787201403,0.7376451895682666,0.7240576375191761,0.7332953340876749,0.010933175463028362,1.1521803934704635
12,0.1335376262664795,0.006713549816761002,0.010632562637329101,0.0016257108714911425,1,1,130,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 130}",0.6688396349413299,0.6584093872229466,0.6162687886825818,0.6348364279398762,0.5234305923961097,0.6203569662365689,0.051806651813162095,4499,0.7455430835259161,0.7467260922196545,0.7469866316020163,0.741589962743809,0.7508218277449048,0.7463335195672601,0.0029614759626790522,1.2030710706690944
13,0.13870296478271485,0.008166562703258459,0.010809612274169923,0.0019014625409208895,1,1,140,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 140}",0.6544980443285529,0.6644936983920035,0.6626878868258179,0.6675508399646329,0.5216622458001768,0.6341785430622368,0.056423932522141104,4414,0.7366292505777484,0.7721745350500715,0.7590127109357879,0.7279750164365548,0.724112426035503,0.7439807878071332,0.018578631342674897,1.1731409016374126
14,0.14495224952697755,0.006596238638132915,0.010252141952514648,0.0005878814805602713,1,1,150,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 150}",0.6966536288570188,0.6492829204693612,0.6312997347480106,0.6794871794871794,0.5198938992042441,0.6353234725531628,0.06204331412484697,4400,0.7742379223065918,0.7150599757895897,0.7206333552487398,0.770162174008328,0.7360563225947842,0.7432299499896067,0.024667604294368952,1.1698449405667355
15,0.011862707138061524,0.001743846538624417,0.0018277645111083984,0.00028274269888901225,1,2,10,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 10}",0.6408083441981747,0.6199478487614081,0.5722811671087533,0.5610079575596817,0.5019893899204244,0.5792069415096884,0.04857216070587794,4725,0.684521844393089,0.6794321558270056,0.6621466140696911,0.6934856454087225,0.686431623931624,0.6812035767260264,0.010540382789131905,1.176097052549968
16,0.02457900047302246,0.0012736164857576825,0.0030585765838623048,0.0002521669625455998,1,2,20,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 20}",0.7083876575401999,0.5877879182963929,0.6452254641909815,0.6467727674624227,0.48054818744473915,0.6137443989869473,0.07675186856246048,4547,0.734180697700011,0.6884010124353472,0.7292899408284025,0.7112508218277449,0.7006903353057199,0.7127625616194451,0.017166245371071368,1.1613345275263418
17,0.031958150863647464,0.003308870397543623,0.0035752773284912108,0.0004480781561914611,1,2,30,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 30}",0.7086049543676662,0.6336375488917863,0.5844385499557914,0.6301945181255526,0.5077365163572061,0.6129224175396006,0.06596664990664317,4556,0.7127077143171562,0.6902167932210852,0.7116069471838703,0.747315362699978,0.7041557089634012,0.7132005052770982,0.018850279189126587,1.1636064938529005
18,0.04197359085083008,0.004828887709772974,0.0038766860961914062,0.0006593026175159633,1,2,40,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 40}",0.6553672316384181,0.6038678835289004,0.6052166224580018,0.6542882404951371,0.5428824049513705,0.6123244766143656,0.04137118106429055,4565,0.6981264443710796,0.67243039506988,0.6862672583826429,0.7112919132149901,0.7363028709182555,0.7008837763913696,0.0218800455047028,1.144628057768753
19,0.05229997634887695,0.004763243046358026,0.0044116020202636715,0.0008780326647199359,1,2,50,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 50}",0.6840504128639722,0.6010430247718384,0.6056587091069849,0.6529619805481874,0.4993368700265252,0.6086101994635016,0.06271353958703521,4622,0.7412787498624409,0.7105755474854187,0.7099906859522244,0.7127027175104099,0.707977207977208,0.7165049817575404,0.012478092528872244,1.1772806015889146
20,0.058887815475463866,0.005882421494414965,0.005445003509521484,0.000981656470931466,1,2,60,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 60}",0.6414602346805737,0.6271186440677966,0.6149425287356322,0.6635720601237843,0.5141467727674625,0.6122480480750498,0.05165222381899814,4567,0.7396005282271376,0.7057884890502917,0.7162776682007451,0.7392888450580758,0.7171679815910585,0.7236247024254617,0.013523246931543763,1.1819142661223465
21,0.07500395774841309,0.010083888431994726,0.006193780899047851,0.0012106315453163606,1,2,70,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 70}",0.6679704476314646,0.6258148631029986,0.6100795755968169,0.6427939876215738,0.5163572060123783,0.6126032159930465,0.051809697640952126,4560,0.7229008473643665,0.7287058435127105,0.6982522463291695,0.7301391628314705,0.724002849002849,0.7208001898081131,0.01159995966237744,1.176618357511683
22,0.0772292137145996,0.007584351453729409,0.0067006111145019535,0.0014816598558626346,1,2,80,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 80}",0.6836158192090396,0.6353759235115167,0.6202475685234307,0.6529619805481874,0.5053050397877984,0.6195012663159944,0.06086646884934726,4509,0.7110707604269836,0.7063662374821174,0.6932390970852509,0.7240302432610124,0.6982522463291694,0.7065917169169067,0.010696299349281574,1.1405815538018436
23,0.08968768119812012,0.006679571836591169,0.008449554443359375,0.0015677808761252207,1,2,90,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 90}",0.6844850065189049,0.6401564537157758,0.6618037135278515,0.6516357206012379,0.5048629531388152,0.628588769500517,0.0635620527155429,4459,0.7131341476835039,0.744305051172004,0.7173460442691212,0.7288790269559502,0.7149901380670611,0.723730881629528,0.011655534042942691,1.1513582754661873
24,0.10058612823486328,0.01148889583442214,0.009248018264770508,0.0017745109966767793,1,2,100,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 100}",0.6653628857018687,0.6136462407648848,0.6304155614500443,0.654288240495137,0.539787798408488,0.6207001453640846,0.044303217216571836,4496,0.740783536920876,0.7097501925828106,0.7069088319088319,0.7412338373876838,0.7307418365110674,0.7258836470622538,0.014842971596640307,1.169459444280413
25,0.10879354476928711,0.004833688854021324,0.008473825454711915,0.0017268202559875198,1,2,110,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 110}",0.6892655367231639,0.6531942633637549,0.6193633952254642,0.6427939876215739,0.49469496021220155,0.6198624286292318,0.06651436416587501,4503,0.7471662815010454,0.7223506107626279,0.7108536050843743,0.7272079772079771,0.7122507122507121,0.7239658373613473,0.013119114510306647,1.1679459891807453
26,0.12361698150634766,0.01101742935541641,0.010096931457519531,0.0018184049866402706,1,2,120,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 120}",0.6466753585397653,0.6214689265536724,0.6489832007073386,0.6441202475685234,0.5393457117595049,0.620118689025761,0.041570635166209666,4500,0.7340981622097501,0.7160228898426323,0.7163872452333991,0.7120863467017313,0.7246329169406093,0.7206455121856244,0.007869358015679494,1.1621090041936915
27,0.14062881469726562,0.008428119985826347,0.01078028678894043,0.0015037022730157335,1,2,130,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 130}",0.672316384180791,0.6340721425467188,0.6127320954907162,0.6525198938992043,0.5128205128205128,0.6168922057875885,0.05564988002233831,4528,0.7433971607791352,0.7244415098492352,0.7244411571334648,0.7364124479509095,0.7242493973263204,0.7305883346078131,0.00792135967486491,1.1843046933541141
28,0.13669404983520508,0.004402701656696429,0.010307979583740235,0.0009327771484745693,1,2,140,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 140}",0.6805736636245111,0.6418948283355064,0.6423519009725907,0.6450044208664898,0.48143236074270557,0.6182514349083608,0.06994152417932419,4516,0.7343457686805326,0.704715527676901,0.7148531667762437,0.7210716633793556,0.7297830374753451,0.7209538327976757,0.010566109644302771,1.16611752450609
29,0.15148496627807617,0.01292631964997918,0.01177983283996582,0.0021140321845343783,1,2,150,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 150}",0.7070838765754021,0.6340721425467188,0.6162687886825818,0.6640141467727675,0.5,0.624287790915494,0.06934099516824087,4480,0.7674700121052054,0.7290359854737536,0.7309883848345387,0.7284407188253341,0.7134286653517422,0.7338727533181147,0.01793297205843788,1.1755359691432032
30,0.012249994277954101,0.0010894277526027722,0.0020596981048583984,0.00029553684652647484,1,3,10,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 10}",0.6401564537157758,0.6184267709691439,0.5954907161803714,0.5921750663129974,0.4580017683465959,0.580850155104977,0.0638178108153595,4723,0.6985803895675141,0.6662127214702321,0.6692417269340346,0.6429706333552487,0.6837058952443568,0.6721422733142772,0.018586278139723564,1.157169826687575
31,0.02064342498779297,0.004149807495023556,0.002487659454345703,0.0005187699891938478,1,3,20,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 20}",0.630812690134724,0.5951760104302477,0.6317418213969939,0.6441202475685235,0.5435455349248453,0.6090792608910669,0.03661085619074113,4618,0.6845493562231759,0.7287333553427975,0.7155517203594127,0.7040735261889107,0.6996630506245891,0.7065142017477772,0.01490447675667125,1.1599708726154385
32,0.029574871063232422,0.0028296397463538144,0.0032268047332763674,0.0007939205712702703,1,3,30,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 30}",0.6962190352020861,0.6395045632333768,0.5930592396109639,0.6231211317418215,0.5033156498673741,0.6110439239311244,0.06346573314926206,4590,0.7112358314075053,0.7083333333333334,0.6846236028928336,0.7115795529257067,0.7241535174227481,0.7079851675964254,0.012890196910791001,1.1586485682430712
33,0.040755176544189455,0.004043548395494617,0.003509807586669922,0.00045163234157070503,1,3,40,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 40}",0.6855714906562365,0.6288570186875271,0.601237842617153,0.6370468611847923,0.506631299734748,0.6118689025760913,0.05923270999383954,4572,0.6925690546935181,0.6885798393309123,0.7057034845496384,0.7075525969756739,0.7130177514792899,0.7014845454058065,0.009312925997855596,1.1464621628136604
34,0.05249605178833008,0.0037828413914690576,0.004892921447753907,0.0009571817582345156,1,3,50,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 50}",0.636245110821382,0.6318991742720557,0.6007957559681698,0.6436781609195403,0.52210433244916,0.6069445068860616,0.04486933137524023,4642,0.741581379993397,0.7060911191812478,0.7039091606399299,0.7111823361823363,0.7063746438746439,0.7138277279743109,0.014078670777526048,1.176100483447186
35,0.06369490623474121,0.0028905123822490397,0.005760812759399414,0.0011149789026058906,1,3,60,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 60}",0.643633202955237,0.6305953933072578,0.618921308576481,0.6259946949602122,0.535366931918656,0.6109023063435688,0.03861814767086099,4592,0.7170683393859361,0.7051006932981183,0.7162776682007451,0.7128122945430638,0.7207429322813939,0.7144003855418515,0.005289165830022904,1.1694183801952711
36,0.07686429023742676,0.00403531420669737,0.006830692291259766,0.0006259375645453751,1,3,70,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 70}",0.6901347240330291,0.6366797044763146,0.625552608311229,0.6410256410256411,0.47789566755084,0.6142576690794108,0.07169207846759222,4541,0.7391328271156598,0.6979476174755145,0.7001150558842866,0.7158667543282929,0.7043063773833006,0.7114737264374108,0.015150382551120865,1.158265923653339
37,0.08787250518798828,0.007023174602758442,0.0061419010162353516,0.0005582584343005835,1,3,80,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 80}",0.6836158192090396,0.6223381138635377,0.6003536693191865,0.6622458001768347,0.5380194518125553,0.6213145708762307,0.05086313983632502,4492,0.7002035875426433,0.7320897986134037,0.6946909927679157,0.7094838921761999,0.7059226386149463,0.7084781819430218,0.012834377229961617,1.140289018079627
38,0.09704303741455078,0.007499981403090093,0.008563089370727538,0.0011313941428758379,1,3,90,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 90}",0.6923076923076923,0.6162538026944807,0.629973474801061,0.6352785145888594,0.5150309460654288,0.6177688860915044,0.05756553223296157,4521,0.7327775943655772,0.7046054803565533,0.7031832127985974,0.7266053035283805,0.7133738768354152,0.7161090935769047,0.011788997103475902,1.1591860802630873
39,0.10209484100341797,0.006556438805270184,0.008047723770141601,0.0012306769245255635,1,3,100,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 100}",0.6936114732724903,0.6288570186875272,0.6202475685234307,0.669761273209549,0.5291777188328912,0.6283310105051776,0.056347137381054936,4461,0.7468086277099152,0.7022119511389898,0.7058130615822923,0.7146888012272629,0.7096208634670174,0.7158286610250956,0.016033224173536535,1.139254069999776
40,0.11372828483581543,0.0055524046714270385,0.010939264297485351,0.0005245723829120407,1,3,110,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 110}",0.6714471968709258,0.6006084311169056,0.6317418213969939,0.632183908045977,0.52210433244916,0.6116171379759925,0.05008266135355063,4577,0.7436447672499175,0.6996808627709916,0.7344674556213018,0.708716852947622,0.7186609686609686,0.7210341814501603,0.01615552155865973,1.1788979357842369
41,0.11537680625915528,0.006623100333906824,0.008825254440307618,0.0016610934356009505,1,3,120,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 120}",0.6592785745328118,0.6053889613211647,0.6043324491600354,0.6392572944297081,0.5207780725022104,0.6058070703891861,0.04735060516692144,4657,0.7211125784087157,0.7172884340266313,0.7052377821608591,0.7043885601577909,0.7178117466579006,0.7131678202823795,0.006951627211531414,1.1772193741882577
42,0.13797917366027831,0.007366202740916942,0.01197190284729004,0.0018683833063022777,1,3,130,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 130}",0.6588439808778792,0.6292916123424598,0.6175950486295314,0.6653404067197171,0.4818744473916888,0.6105890991922552,0.06677210225274112,4596,0.7270001100473205,0.7064212611422913,0.6981426692965155,0.7379465264080648,0.7099495945649792,0.7158920322918343,0.014490259219137054,1.1724612071176568
43,0.1433115005493164,0.013797106407190729,0.011081314086914063,0.0023706494327912385,1,3,140,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 140}",0.6827466318991743,0.626684050412864,0.6140583554376657,0.6622458001768345,0.517683465959328,0.6206836607771733,0.05704062288422716,4497,0.6962693958402114,0.7180862770991525,0.6944444444444446,0.7232358097742714,0.7230714442252902,0.7110214742766741,0.012936189103326286,1.1455456607096546
44,0.1575554370880127,0.011109572838276897,0.012151479721069336,0.0014592493225835754,1,3,150,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 150}",0.6523250760538896,0.6275532377227291,0.6140583554376658,0.6534040671971707,0.5088417329796641,0.6112364938782238,0.053339032455859706,4588,0.7194618686034995,0.7097501925828107,0.7209346920885382,0.7235919351303967,0.7086894586894587,0.7164856294189407,0.006087661728498234,1.1721905295165271
45,0.011392831802368164,0.0015902737911956922,0.001813220977783203,0.0003527083717660782,1,4,10,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 10}",0.5869187309865276,0.5884398087787919,0.6321839080459769,0.6668877099911583,0.48452696728558803,0.5917914250176085,0.061337826947329775,4715,0.6583030703202377,0.6828436227577859,0.6773915187376724,0.6836511067280298,0.6928555774709622,0.6790089792029376,0.01148331802018375,1.14737887454644
46,0.022648429870605467,0.0034596406043494086,0.0025205612182617188,0.0006013667697260311,1,4,20,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 20}",0.6833985223815731,0.6027813993915689,0.602785145888594,0.5778072502210433,0.5267462422634838,0.5987037120292527,0.05063800175437808,4700,0.6810966215472655,0.7134230218994168,0.6887327416173571,0.687719154065308,0.7016628314705238,0.6945268741199742,0.01156092553542952,1.16005105725157
47,0.03403706550598144,0.0030557877538295894,0.003692817687988281,0.0006235656674572277,1,4,30,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 30}",0.6384180790960452,0.5997392438070404,0.623342175066313,0.6419098143236075,0.4960212201591512,0.5998861064904315,0.05401634616895502,4693,0.735913942995488,0.6927066138439528,0.711565855796625,0.6917598071444225,0.7174693184308569,0.7098831076422691,0.016501348943677947,1.1833631417059534
48,0.04477052688598633,0.0042077171724300075,0.0039100170135498045,0.0009078163197428969,1,4,40,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 40}",0.6701434159061277,0.6262494567579313,0.6226790450928381,0.6251105216622458,0.5106100795755968,0.6109585037989479,0.05318669759528781,4591,0.7026521404203809,0.7033399361725542,0.6966496822266054,0.6925268463730003,0.7109631821170282,0.7012263574619138,0.006291792682070602,1.1477479290355714
49,0.052169418334960936,0.004415144844829034,0.005018186569213867,0.0010382438849137615,1,4,50,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 50}",0.6618861364624078,0.5710560625814863,0.5919540229885057,0.6348364279398763,0.5282935455349248,0.5976052391014403,0.047029992707538944,4703,0.7400132056784416,0.6920875976669968,0.665735261889108,0.6987316458470303,0.7015532544378699,0.6996241931038892,0.0238371566452163,1.1707129511713197
50,0.06648440361022949,0.004444678212974761,0.005326509475708008,0.0010152033203728141,1,4,60,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 60}",0.6397218600608432,0.6153846153846154,0.6193633952254642,0.6220159151193634,0.5106100795755968,0.6014191730731765,0.0461619795131216,4683,0.7206999009574118,0.706710135358204,0.7034845496383958,0.708031996493535,0.7186061801446416,0.7115065525184376,0.00684621143850695,1.1830460091299193
51,0.07393145561218262,0.00685617390300195,0.005056190490722656,0.0003134260978490164,1,4,70,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 70}",0.6258148631029987,0.6214689265536724,0.6259946949602123,0.6511936339522546,0.52210433244916,0.6093152902036596,0.04485018651690196,4614,0.7099702872235061,0.7316771211620998,0.6932117028270874,0.6999232960771422,0.7087442472057855,0.7087053308991241,0.013011390573776264,1.1631175883707827
52,0.08633956909179688,0.003950513283460007,0.0060977935791015625,0.0012414064697907014,1,4,80,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 80}",0.6744893524554542,0.6375488917861799,0.6021220159151194,0.6516357206012379,0.5083996463306808,0.6148391254177344,0.05817037059136609,4536,0.7312644437107958,0.6976174755144713,0.699402805172036,0.6983618233618233,0.695375849222003,0.7044044793962259,0.013494945012773015,1.145672827697227
53,0.09720721244812011,0.008902231933292658,0.007431411743164062,0.0015756258125445208,1,4,90,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 90}",0.6597131681877445,0.6153846153846153,0.6007957559681698,0.6458885941644562,0.5159151193633952,0.6075394506136762,0.05038808534047154,4638,0.7058435127104654,0.7094200506217673,0.6949923296077142,0.7121137409598948,0.7194006136313829,0.7083540495062449,0.00802666270408172,1.165939181053569
54,0.09768643379211425,0.004453337838517064,0.006850814819335938,0.0003708120290084248,1,4,100,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 100}",0.6562364189482833,0.6214689265536724,0.6198054818744474,0.6295313881520778,0.49381078691423524,0.6041706004885432,0.0567044778753148,4669,0.7211676020688895,0.7168482447452404,0.7005807582730659,0.7394258163488932,0.702991452991453,0.7162027748855084,0.014021142780376545,1.1854313571470938
55,0.11650581359863281,0.006205157351550422,0.008192634582519532,0.0019442994610611494,1,4,110,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 110}",0.6631899174272055,0.634941329856584,0.6043324491600354,0.6379310344827586,0.4907161803713528,0.6062221822595872,0.060697234140493175,4648,0.7087597666996808,0.7072741278749863,0.6785557747096209,0.6965538023230331,0.7117302213456059,0.7005747385905854,0.012143508523380907,1.1556402241490331
56,0.12117114067077636,0.009268105651593644,0.009627103805541992,0.0016945149487475263,1,4,120,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 120}",0.6975228161668839,0.6271186440677967,0.610079575596817,0.6374889478337754,0.5159151193633952,0.6176250206057337,0.05877108128663377,4522,0.7241939033784529,0.7122262572906349,0.6949375410913874,0.7143326758711374,0.7126342318650011,0.7116649218993227,0.009435594481359468,1.1522605110805901
57,0.13861279487609862,0.006157715317038204,0.011148357391357422,0.0019169036226210734,1,4,130,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 130}",0.672316384180791,0.6305953933072577,0.6246684350132626,0.6613616268788682,0.4982316534040672,0.6174346985568493,0.062251861420946165,4525,0.707384175195334,0.6908220534829976,0.7166063992987071,0.7083607275914967,0.7101139601139602,0.7066574631364991,0.008545386137901657,1.1445055886690418
58,0.15415472984313966,0.010454588414007112,0.01257309913635254,0.0020743432053001603,1,4,140,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 140}",0.6775315080399825,0.6262494567579313,0.6061007957559681,0.6290893015030946,0.5194518125552609,0.6116845749224475,0.051747347632271457,4574,0.7244690216793221,0.7040277319247276,0.6982248520710058,0.7094017094017093,0.6977317554240631,0.7067710141001656,0.009822532361643509,1.155450117717573
59,0.16007494926452637,0.011962963607205708,0.01283259391784668,0.0021325222222964074,1,4,150,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 150}",0.6749239461103866,0.6275532377227293,0.6007957559681699,0.6613616268788683,0.4862953138815208,0.610185976112335,0.06715451762768648,4604,0.7063662374821172,0.7151975349400241,0.7023887793118563,0.7247972824895901,0.7076210826210827,0.7112741833689341,0.00793284791908771,1.1656678639202103
60,0.013696956634521484,0.00036736403659988254,0.002217531204223633,9.668054179183819e-05,1,5,10,"{'max_depth': 1, 'max_features': 5, 'n_estimators': 10}",0.6377661886136463,0.6334202520643198,0.5629973474801062,0.6863395225464192,0.5311671087533156,0.6103380838915615,0.05580411225371993,4602,0.6659651149994498,0.6570100143061517,0.6384642778873548,0.6369849879465262,0.6992110453648915,0.6595270881008748,0.022690916986435807,1.0805930442611094
61,0.022655677795410157,0.002822115098858905,0.0025099754333496095,0.00048721648609198687,1,5,20,"{'max_depth': 1, 'max_features': 5, 'n_estimators': 20}",0.702955236853542,0.6106040851803565,0.6341732979664014,0.6193633952254641,0.5035366931918656,0.614126541683526,0.06412855284086406,4545,0.6826923076923076,0.6681247936612743,0.6673515231207539,0.6757752575060268,0.7047583826429981,0.6797404529246721,0.013702132319300729,1.1068410283347736
62,0.03478207588195801,0.0035890535865559237,0.0036021709442138673,0.0006159965530428127,1,5,30,"{'max_depth': 1, 'max_features': 5, 'n_estimators': 30}",0.6740547588005215,0.5971316818774446,0.5974801061007958,0.6290893015030946,0.4809902740937224,0.5957492244751158,0.06390280318503927,4710,0.7251568174314955,0.703449983492902,0.6714332675871137,0.695334757834758,0.7057719701950471,0.7002293593082631,0.017410589571084423,1.1753760316267292
