,Fixation duration PC0,Fixation duration PC1,Fixation amp PC0,Fixation amp PC1,Fixation peak_vel PC0,Fixation peak_vel PC1,Fixation avg_vel PC0,Fixation avg_vel PC1,Fixation count PC1,Pursuit duration PC0,Pursuit duration PC1,Pursuit amp PC0,Pursuit amp PC1,Pursuit peak_vel PC0,Pursuit peak_vel PC1,Pursuit avg_vel PC0,Pursuit avg_vel PC1,Pursuit count PC1,Saccade duration PC0,Saccade duration PC1,Saccade amp PC0,Saccade amp PC1,Saccade peak_vel PC0,Saccade peak_vel PC1,Saccade avg_vel PC0,Saccade avg_vel PC1,Saccade count PC1
0,0.042006833881104155,0.04021493827224586,0.026527603960028758,0.030121961601633898,0.03763093517049465,0.038061952684162195,0.04506106796786377,0.033091995977732505,0.03732433520296042,0.03353867593252673,0.04936477808767823,0.05320995820819162,0.027545328314069785,0.04044805830719997,0.038930022455097794,0.03533402627877445,0.03484806750877685,0.02939685854547196,0.03705007561170399,0.04050037426386827,0.04693658324385763,0.034907329829582154,0.035661055151526025,0.03660534256837536,0.041079190101455325,0.025153240094764787,0.029449410778852853
0,0.037317881742399,0.036461792089124166,0.03779322122664985,0.037555274918439886,0.03367254485150009,0.033990982445481606,0.03921571124996583,0.03671575723539763,0.03305144832345005,0.03597257354182389,0.0382567388113129,0.04041571809610052,0.037506167443555144,0.039786325594900966,0.03702135364755653,0.03844387092423041,0.03287969137057901,0.035643051500883594,0.037649085654065474,0.03901579597593118,0.04168984769589826,0.03740207393712674,0.03522552779894073,0.03427062569343812,0.04260444301190241,0.03611725012252282,0.03432524509682326
0,0.027618830938124672,0.019895050273096602,0.014158667841351539,0.024371565014482073,0.04268864838160843,0.020460813604602366,0.0328850122946093,0.05085993160722304,0.0237996454923856,0.03898884086061981,0.028037719654606743,0.12593289101579624,0.017145030062564792,0.03824919079482081,0.02141456087531044,0.035266647060777506,0.02007074251094722,0.0223957551791131,0.013113702740997605,0.05424633705099596,0.11857902801401113,0.06293883429842359,0.030961978575354793,0.023359847292644564,0.020094593438942668,0.03373623361579851,0.03872990151079088
0,0.044071033706498494,0.037793910437479816,0.030570653629136742,0.028533031390870513,0.03297356599200743,0.03758917222585046,0.03305040395450097,0.04170543651521784,0.029747933510825022,0.030944936618224898,0.04856833741662979,0.04532173930540598,0.030330582141764716,0.03679692177706566,0.030015238109865443,0.031766067525745977,0.03257009189613364,0.036015371693086745,0.03416478030678436,0.05404916187946259,0.05253986561426099,0.0487580346407978,0.031093518077119194,0.03312542884860254,0.03561346627190043,0.033795494172977565,0.03849582234178445
0,0.04067256337515784,0.03104278316416877,0.030598889672443848,0.025920045017112668,0.029577134981595962,0.024612057807167277,0.04032588652872059,0.034628213609064346,0.03204581203437595,0.026693349214075558,0.04231645795006965,0.07259387019890945,0.03155836812402259,0.03456843550310303,0.04089774584263574,0.038867978882227254,0.03093265257616521,0.030095354381839218,0.028870653232466344,0.033914036238479994,0.05101634364689875,0.04665421107879548,0.05528060464695274,0.0317495148166961,0.04330557603798595,0.03734548801821347,0.033915973420656394
0,0.03474633833508565,0.03387514758090564,0.027458812650019468,0.03411420271918592,0.029217502692538148,0.03260615281917854,0.043196100724027894,0.03851573812398795,0.031066018641893976,0.036759288811964067,0.058049763594853795,0.04812765385375002,0.02969854595894888,0.036094643832947866,0.03883926505337293,0.032010940430043905,0.031115929491698988,0.028256454668924638,0.033001625531566416,0.04688539031386701,0.05861649656507348,0.04857532159073195,0.034195148850297556,0.03715417770395843,0.035918206699633255,0.029239424604036203,0.032665708157507245
0,0.04027369248990847,0.03480540245551081,0.030963353506878087,0.03451247255053259,0.03723956785064269,0.03747740892890477,0.03278034191933521,0.03766283456643393,0.03187313200280648,0.03188831417986838,0.04189139564066965,0.05324241494546746,0.03426711643801448,0.035976845815892236,0.03733263582567325,0.037591277016193476,0.036091542628547364,0.030754184032562457,0.029687869331440443,0.03650608516657391,0.04932683407575089,0.045824741891139366,0.04115765217889273,0.030661589122958906,0.03871259318748098,0.034470495491165425,0.03702820676075558
0,0.03439775239594778,0.03480944174374021,0.03127730438513571,0.03689938615369046,0.03954763422110637,0.03774251895362836,0.036600280230667095,0.04035953968437197,0.0318130887352794,0.034003326433143174,0.03963462914604774,0.04486281889885811,0.03219078668384787,0.037584442451240645,0.03198511970455635,0.042606922295899116,0.03500859278360661,0.030680058076058524,0.033902216354685336,0.04726793157600918,0.04812229939661156,0.04806421292012859,0.032649897856440034,0.03576700226398086,0.03338625997079986,0.03201678515924573,0.03681975152527319
0,0.04520053571579856,0.035519656697563004,0.027576315544669446,0.03656747527601385,0.04098687198134227,0.03721680754439976,0.04146365996451796,0.03576408622606323,0.030460614879640465,0.031888121180705956,0.03601545210874176,0.05317419638112687,0.028492093562694932,0.039367200419435165,0.02958355001439495,0.0383661180902953,0.034809900148794135,0.02724723860942969,0.03580568875273718,0.04301552208815725,0.05222857258960372,0.04352917168756741,0.033398795951899714,0.037050371410971394,0.03408650557163068,0.03388034409275365,0.037305133509051784
0,0.03619929085321376,0.03356985437145683,0.03396850779967282,0.038120448278194385,0.03474569041514647,0.038766338166113114,0.04161773153435008,0.03402384169047513,0.03536656321099327,0.03726343470205691,0.037432544503546425,0.04382263381547493,0.036501600414792855,0.038427466321653024,0.03570915733693507,0.036906073250482306,0.03626090423793614,0.03498976287919636,0.035348917663577534,0.04006181479743727,0.03844815164142064,0.03997552062698833,0.03840141334202706,0.034573710812492955,0.03717701405669148,0.03509595128611348,0.03722566199156121
0,0.03266960964287181,0.03635061501564185,0.03199755491941797,0.04033437232654258,0.02844892961065183,0.03454941441854932,0.03436078037074771,0.03967948947247966,0.02605787138814777,0.04758452731922556,0.04838326843093064,0.06324529695831659,0.02744960841914716,0.03808356176392927,0.03670053150193773,0.03335404839869357,0.031249917059604868,0.023134501011728655,0.035253437866326946,0.061248163046506675,0.06441381714197442,0.04503384238372746,0.033079233998516096,0.028340663948882485,0.02434870031650719,0.02292746997924834,0.03172077328974591
0,0.060762609992638876,0.03858300027215773,0.031213084672796643,0.03784476121464073,0.03738819807364085,0.0331570392131392,0.03989895670779426,0.0359616084326831,0.028655228064048664,0.030891483380048605,0.04469776109836324,0.06405177146696578,0.02435921866996449,0.040582600415646694,0.03063379085859378,0.033066217461328894,0.02770659386621279,0.021595827308015597,0.03220579275421599,0.06489220961091335,0.06020193780993865,0.03659979728810751,0.028399497462141984,0.026702649904713008,0.023196691711249044,0.0338875537724625,0.032864118517578
0,0.03879034523070659,0.03411808930330081,0.03860238593134633,0.03867360963167534,0.037108378382699835,0.03852668720753285,0.03635975264803426,0.036369900878100235,0.03443131059622886,0.03301690807870259,0.03497213622968692,0.041435880548014274,0.0369740525449578,0.0412964551499757,0.0378517105854304,0.036009321590401766,0.036944660433454374,0.03256502124022687,0.03285824488991165,0.04283218430883165,0.040294115757818494,0.03514378521502752,0.036478298010273615,0.03905290441553754,0.037001174477099566,0.03560144251795381,0.03669124419707026
0,0.036721169138372124,0.03473121753049354,0.030156433605457986,0.03758661417277299,0.033742786891575734,0.03857956336949122,0.044195439791448514,0.03651057836040612,0.02940234794832597,0.03165258601814666,0.04420015729738359,0.05119292953627161,0.02893179428272889,0.03663673091419308,0.036616089317366055,0.0373871432005403,0.033279199105867435,0.029997931849580026,0.028309618303559787,0.03963013268630092,0.05498548959239051,0.045893733772578556,0.03786429858652614,0.0389175902189115,0.036349489189876655,0.03153636684810944,0.03499256847132465
0,0.0448048781529806,0.03592447496817692,0.03093941525659465,0.04042430514975022,0.03617707764929733,0.03306099483444068,0.03340491683028256,0.03287189082477627,0.028785135084820272,0.03884219853303904,0.0596403050558477,0.0606285395230827,0.03125635983291144,0.03744188425508401,0.030393771320389597,0.029282866398444574,0.033669892238686744,0.022777584464700906,0.03778407169937774,0.04862579916209296,0.051937466161887956,0.04538928613295082,0.0335725847986636,0.030640284267889954,0.030514759757959208,0.028708406031982946,0.03250085161388855
0,0.04921567832517077,0.03666365620016271,0.03348986985952418,0.03816382726827283,0.03281970757992692,0.03370100982197443,0.037038924850858364,0.03460094081390629,0.031555038409648295,0.03840990032028073,0.047122363355567604,0.0557355132788488,0.02774120712650248,0.04162630150854333,0.03887215272150008,0.03661750714766446,0.035563698947123676,0.0267099151186087,0.03563645930142155,0.04201613922764696,0.04365456350439524,0.03925490812109091,0.0345608813444893,0.032277581667400565,0.03364016429814035,0.03099389003372267,0.03231819984760791
0,0.04306430892769908,0.03366222168848295,0.03515951872110338,0.03371754101395656,0.03753232920502929,0.032469218715531496,0.03817607794718617,0.0369433493033389,0.03191787925331204,0.03149884960176533,0.04191259241311685,0.04424155478339721,0.03298497747891669,0.04788922811535514,0.035632722570512435,0.04228943776945107,0.031157354942674055,0.029913508056830806,0.03068493823816384,0.051008386004789415,0.042920409349918844,0.04007965644946745,0.03667097487794112,0.03275362944352804,0.03634418925425666,0.034324312106929745,0.035050833767345364
0,0.039758596416577446,0.03138162980142906,0.03308453875082336,0.0341916290362647,0.032859985962110726,0.03624653365021874,0.03733196122753731,0.03850311680130003,0.035335583643994674,0.03253543433960546,0.03995418228943333,0.04915115066841676,0.03203508105698306,0.04036611193313039,0.034365619789935666,0.04253495872625975,0.02927677366048669,0.030418601906532654,0.0342203921551906,0.05602326667194196,0.050658347042078944,0.03253159516107783,0.03441325840274304,0.04010788429904693,0.03635502368902356,0.033856111113029115,0.03250263180482822
0,0.04265357202870729,0.03210348373708783,0.029478984832057607,0.04007482105602334,0.03845291313166813,0.03353470789228108,0.04247906952339881,0.03553933084195305,0.029602687489862153,0.032541625498246705,0.044257487758457156,0.04996687848226028,0.030422750035211756,0.0367797717065956,0.02994380014274901,0.043069953210037655,0.03127252129447472,0.0244178314365409,0.0324006667359465,0.04935715940757389,0.05404173461616201,0.04719345663015414,0.034809042704225024,0.03667130887269528,0.03534744068258937,0.03012817103655949,0.03345882921648139
0,0.03462954281745649,0.0336811616788647,0.03280749579823418,0.03611340355561247,0.03760417367090996,0.03903735629613281,0.04534693451067254,0.038189317853035885,0.03026543545512723,0.03469817796600745,0.03552427557420081,0.05732410753676172,0.031039605806585543,0.045350570210926915,0.03766030364389029,0.03546342736264384,0.03135452488022427,0.03210969831502013,0.030206981847237854,0.042748817310808596,0.04503684642428773,0.04230775620164126,0.03669873281084326,0.03577572271217342,0.03009321495535614,0.029674473603107928,0.03925794120223661
0,0.031048079712592175,0.03458635795001835,0.03246697981590288,0.038928141282651256,0.0377820721975092,0.02503855623130143,0.03349575796400296,0.03698535062184102,0.03911837859857167,0.03144081043804006,0.0381963612535947,0.04080117550698538,0.0400930125004259,0.05047617805923548,0.040115149435723,0.046884987736292516,0.03697136170753977,0.0255038048361614,0.03798383053050115,0.03732559836023226,0.06103563868753925,0.03088264081635697,0.03309833015858658,0.0362304090119372,0.03360872925424588,0.029960971585656974,0.03994133574655466
0,0.037256067352789995,0.03610468698127773,0.030385524372598297,0.04330674351116616,0.0382816583022492,0.034627634087708074,0.03713701601256295,0.0346212007447849,0.028020369005677215,0.038802105851137116,0.04328997749465837,0.053481677662977734,0.02408809898429696,0.03604466147988185,0.0322106794995313,0.03229651369399113,0.028184661228725188,0.02495131647483227,0.03438829833560415,0.05491918742846544,0.052181540457721276,0.05974760636229577,0.02992270652868387,0.032566276470591786,0.033926150282400654,0.030317627673516027,0.0389400137198746
0,0.03484671483407262,0.03660667393203826,0.03215033601528721,0.034213458326174784,0.04240125362483176,0.03000234355181305,0.05024289712968945,0.040844139370848694,0.032859790878691196,0.03194185754907579,0.047889864726937285,0.05178561132646143,0.03563134086348004,0.03632726727827255,0.030781481616226576,0.034398462091749876,0.03442945391682888,0.02652599511422658,0.03334662463955367,0.03734095112840663,0.04263472309747664,0.04483741229236628,0.03919474685047837,0.03360589365757061,0.03624958415761911,0.02979852361254635,0.03911259841727639
0,0.05012941203928781,0.03396892738922776,0.029998672242470818,0.04025847572630274,0.02013552213114692,0.032898619183171066,0.02828272082286077,0.04670809954460105,0.028170211957388683,0.04193123362729326,0.04809298461155668,0.04824481794031356,0.033015310471213186,0.04766631977556117,0.03563771863139593,0.031454299771783906,0.02854066130828093,0.024051720234761407,0.035277908292259165,0.0594123527103099,0.053618971111820464,0.045598738121621823,0.025921594666013598,0.031045037297937526,0.029087003912737178,0.035138561928776735,0.035714104549906076
0,0.05636852194100574,0.03645070307840688,0.024168911680102233,0.027046403825326557,0.031405377422715805,0.03726274322803999,0.039211819373610936,0.04222949801317646,0.03400587717580427,0.042792669244346465,0.04684993930227206,0.059379677251725764,0.030589546346946953,0.04365420743634904,0.03307037378266605,0.02782797910954352,0.029110650485672147,0.01866149655210677,0.04096572494771726,0.06437599265604634,0.03498245009481473,0.03974354921374405,0.0248748936361965,0.037167374875165755,0.0318032053281748,0.03131068360835234,0.03468973038997073
0,0.04305641725289961,0.032664195642355516,0.03283999661303189,0.0406941876088282,0.04025003101536872,0.03129300484946014,0.04046911837972107,0.03846569582024018,0.029218081066523845,0.038912691318701086,0.03738341345720685,0.05687107958239238,0.03089031598179075,0.03959734392015372,0.03534803882223476,0.03351744093807263,0.03122499689547532,0.029633384305564683,0.03876982833430987,0.04528266581214209,0.052262695004096554,0.042522119675797644,0.034736127208372714,0.027642959817490417,0.03218479743467982,0.030204698606919787,0.034064674636169814
0,0.03951170202109848,0.03633762862244238,0.034358507023324124,0.040985582388769155,0.0357798907623559,0.03793551665625014,0.03793947551928868,0.027836307888434636,0.04386675018764069,0.03544915066901824,0.046192600157385,0.04486807378628065,0.03335760142866956,0.037325187524436906,0.04244186474351771,0.03598825769029887,0.03658560651964124,0.025119326338568202,0.03728733543552706,0.028203179158453325,0.045796393922946335,0.03688918955843206,0.03323839953435593,0.04243974659961483,0.031025583961482237,0.030990197119852084,0.042250944781915566
0,0.05047208710846395,0.03232587851186784,0.033896298277405514,0.03864307319346939,0.03402709695536891,0.0307231497704539,0.04276433588480428,0.035567856000850606,0.029976438971002054,0.03821146275087886,0.043065353833967,0.05031861042234793,0.03007033829652127,0.036633432679735144,0.02816502313283135,0.029307752033430435,0.035351668894792895,0.02252588963360976,0.03738956063289558,0.06336967786682811,0.050512649687888676,0.04627531064626538,0.03278427534157705,0.03171089524069791,0.03181164487030969,0.02963850368305546,0.034461735678681174
0,0.04570797828279623,0.03315489873014665,0.03637778642180609,0.035183528804073744,0.03122089290509558,0.03194183883603711,0.03904753258409711,0.03293123024053985,0.0295628187238792,0.03487991055525388,0.04825024765651179,0.04803866016165244,0.030190668205366693,0.031058650627167582,0.028687062221700074,0.03827137747133293,0.03715192262375638,0.02520072739873391,0.0340912209555985,0.06585814644925675,0.04564843333538682,0.04780686417994186,0.039579954020802804,0.029706679383503885,0.038593351522380116,0.026123986772105756,0.03573363093107626
0,0.04109641935708742,0.03515341681565881,0.037414074222010256,0.03312887360618306,0.03581249575521968,0.03356185360141143,0.048252444881875425,0.03960456084525472,0.028157320574555736,0.0320690032053923,0.04203483153107642,0.03912473708424629,0.028019362545168753,0.0356226060085529,0.03982951473052346,0.03820461131127873,0.032806516443850076,0.03310299901237972,0.03307151847928699,0.04246189589553809,0.04042126579535472,0.03745498626653972,0.03736910526945792,0.03620071153437184,0.04083507832204409,0.034457072167803665,0.04473272473787775
0,0.03814618827315335,0.03593245951430143,0.03589393375575802,0.035078579432673895,0.03651042211432682,0.03566405002322441,0.03946533301172573,0.04324804594609073,0.03165923972882794,0.03710914693753828,0.04580027475374301,0.04146300334406029,0.03055238204316763,0.03598804176242808,0.041541940645768674,0.0339219505430128,0.03449942608536867,0.02966001833826403,0.029275909467651923,0.049643388926067296,0.0518805590605598,0.04619230131984741,0.0317991603629927,0.02754720846854998,0.03566614482080441,0.03054623399885418,0.035314657321238486
0,0.04146845750956562,0.03484412841353983,0.03261399554270954,0.036205020193228826,0.039457174073395974,0.03762018377980214,0.03886420039233968,0.036237768972884145,0.03550367044357177,0.03369710138176075,0.04100834987762641,0.040803872068711444,0.0331016251130971,0.03970209566303827,0.03437681200856997,0.04111382777877963,0.03728866361535369,0.03501994758916794,0.03724972123191577,0.04251703893735524,0.036085276588113495,0.03843992788516653,0.03677515605960691,0.03535672013790008,0.0359812902056463,0.03467478915117191,0.033993185385981055
0,0.04450283220834822,0.03711073851464996,0.029121907457005526,0.03902498734314158,0.042474692043352386,0.031112849673337953,0.039432259842393715,0.04273232681859447,0.028167163062199005,0.04453291590963949,0.03913666652060567,0.05357191466081616,0.032057473614067904,0.04020052571290614,0.03252533654221319,0.025651408062998603,0.030281861782751728,0.02602229851096096,0.03618575841471164,0.05443402492453083,0.05215135353384948,0.04073669437431158,0.02895390865809885,0.028886033529975267,0.03653586589955357,0.031510724933013816,0.032945477451972294
0,0.03743826965531423,0.02900992931526492,0.03145226019587329,0.034372016307201894,0.027320312079016116,0.0298030350694501,0.04082128757826551,0.032103154123282816,0.030437701396963904,0.04118546500470226,0.03739937634982706,0.07472739905453536,0.038027245783599214,0.04313508597775264,0.036048892512538476,0.028696115343251564,0.023625223981736235,0.017667254608977126,0.04038890385411796,0.050836333776676026,0.07001887713731952,0.042539177230643974,0.03002050957740578,0.02983440890504302,0.033887555816554824,0.030872683619136625,0.03833152574554961
0,0.03844801436868424,0.0400462005353629,0.033950037617451606,0.032905015376669566,0.03530251613992264,0.032691148321365486,0.0424580244101066,0.040321439822585764,0.02695761305671361,0.030802344308091142,0.058346398458787176,0.04424680317649417,0.028810036201923614,0.03910362267558699,0.03840338778208648,0.03678322259712577,0.027707736022395128,0.03432107747793893,0.028632650691917012,0.04275221718984446,0.053809893700686326,0.04481611956012139,0.03514640541687658,0.029305430937765373,0.03729957626989259,0.035896048629628516,0.030737019253976115
0,0.038826732139433086,0.03223425040062941,0.035068716051935254,0.035825835257616165,0.036862950141400314,0.030773869420372895,0.0383946623398254,0.03719741398700758,0.03026470747143663,0.038094538109796225,0.052477103238359454,0.05067889073082991,0.03369974644930253,0.03394005499933713,0.03984263945553469,0.03456324623802842,0.03246370631884404,0.02345442982478533,0.03779104759729898,0.045971472526913186,0.04952346242061886,0.04990522402319425,0.03126954692244553,0.03064753519030383,0.03262648127956219,0.03128061987061077,0.03632111759457797
0,0.03967599295097052,0.034961643925018125,0.033599018714732864,0.03994265502724537,0.0363624023664753,0.03010261028522248,0.03866243009009191,0.03718955723883651,0.0372493549222587,0.03662739281787229,0.05264593428047828,0.04509187653612882,0.029729715459099738,0.03384848263942602,0.038592802533825896,0.0323876746986013,0.035244468370980254,0.0309653557708637,0.03253555439010442,0.04536370715882141,0.05026366797865738,0.046912010727444255,0.03490570507985919,0.033194310510356075,0.027674666698325235,0.03274235631025107,0.03352865251805308
0,0.04429576918669578,0.0388347195752012,0.027603021716678736,0.03194958417686817,0.03785849853746043,0.027288796110442694,0.03781305022995765,0.03589210812488761,0.033907483786389365,0.0330766618787669,0.05156951739073237,0.05391578156216604,0.031223460319052588,0.044950908248684224,0.029997003492047487,0.03342662269064622,0.03223724903732837,0.026890207297370843,0.03526727752195118,0.05728725335655278,0.04811348198098247,0.04339331341466141,0.0320895904929741,0.03230731737536375,0.0330225738671115,0.030973658237628418,0.03481509039139758
0,0.03962116195866816,0.040448069290232085,0.02810227589914279,0.037638569106617795,0.039742478922550964,0.03184077096562355,0.04503644965046108,0.0436148775426204,0.031913096037804935,0.03377741416381262,0.03744604137957666,0.04946372845661162,0.02289057780332136,0.05184922370049787,0.031771806937193114,0.03892465545050539,0.038398065986917404,0.024809406638635425,0.036318276833305914,0.06452427123804542,0.04265632456030054,0.036090272550075526,0.03834764140001762,0.03114473686367429,0.025624046237165656,0.029216308092137284,0.028789452334484558
0,0.03980324802574819,0.038931725327286344,0.03102227061524309,0.035297671622170367,0.040350513844476764,0.030481696139766767,0.03977334288746234,0.036714589325160314,0.028786170791742574,0.03604381051793918,0.046066077975731264,0.04291994272137654,0.030676049639136754,0.03650899362891181,0.03403639671951757,0.0398449882433152,0.036095310096261525,0.024272932606576533,0.03809231645762946,0.05457261873167245,0.04412233846977263,0.047022509273659245,0.03896132187447128,0.027274593193453243,0.03383364795555257,0.03189824585523148,0.03659667746073462
